gvkey,splticrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
1013, , ,1/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,2/28/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,3/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,4/30/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,5/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,6/30/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,7/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,8/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,9/30/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,10/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,11/30/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1013, , ,12/31/10,Eden Prairie,ADC Telecommunications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,MN,ADC TELECOMMUNICATIONS INC,ADCT
1072, , ,1/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,2/28/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,3/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,4/30/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,5/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,6/30/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,7/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,8/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,9/30/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,10/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,11/30/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,12/31/10,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,1/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,2/28/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,3/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,4/30/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,5/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,6/30/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,7/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,8/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,9/30/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,10/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,11/30/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,12/31/11,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,1/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,2/29/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,3/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,4/30/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,5/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,6/30/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,7/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,8/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,9/30/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,10/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,11/30/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,12/31/12,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,1/31/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,2/28/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,3/31/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,4/30/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,5/31/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,6/30/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,7/31/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,8/31/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,9/30/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1072, , ,10/31/13,Fountain Inn,AVX Corp.,4520,452030,45,45203015,D,USA,334416,3670,220,925,B,SC,AVX CORP,AVX
1117, , ,1/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,2/28/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,3/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,4/30/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,5/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,6/30/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,7/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,8/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,9/30/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,10/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,11/30/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,12/31/10,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,1/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,2/28/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,3/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,4/30/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,5/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,6/30/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,7/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,8/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,9/30/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,10/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,11/30/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,12/31/11,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,1/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,2/29/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,3/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,4/30/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,5/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,6/30/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,7/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,8/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,9/30/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,10/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,11/30/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,12/31/12,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,1/31/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,2/28/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,3/31/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,4/30/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,5/31/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,6/30/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,7/31/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,8/31/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,9/30/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1117, , ,10/31/13,West Melbourne,Relm Wireless Corp,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,FL,RELM WIRELESS CORP,RWC
1126, , ,1/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,2/28/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,3/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,4/30/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,5/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,6/30/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,7/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,8/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,9/30/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,10/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,11/30/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,12/31/10,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,1/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,2/28/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,3/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,4/30/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,5/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,6/30/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,7/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,8/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,9/30/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,10/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,11/30/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,12/31/11,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,1/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,2/29/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,3/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,4/30/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,5/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,6/30/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,7/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,8/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,9/30/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,10/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,11/30/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,12/31/12,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,1/31/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,2/28/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,3/31/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,4/30/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,5/31/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,6/30/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,7/31/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,8/31/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,9/30/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1126, , ,10/31/13,Monrovia,Addmaster Corp,4520,452040,45,45204010,D,USA,333313,3578,370,925, ,CA,ADDMASTER CORP,ADDC
1250, , ,1/31/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,2/28/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,3/31/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,4/30/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,5/31/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,6/30/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,7/31/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,8/31/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,9/30/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1250, , ,10/31/10,Westborough,Alden Electronics Inc,4520,452010,45,45201020,D,USA,334210,3661,180,940, ,MA,ALDEN ELECTRONICS INC,ADNE
1635, , ,1/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,2/28/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,3/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,4/30/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,5/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,6/30/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,7/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,8/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,9/30/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,10/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,11/30/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,12/31/10,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,1/31/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,2/28/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,3/31/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,4/30/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,5/31/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,6/30/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,7/31/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,8/31/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,9/30/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,10/31/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
1635, , ,11/30/11,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
